"npo.id","npo.name","email","tel"
"npo2103","崮崴創意印刷有限公司附設桃園縣谷佳創意印刷庇護工場","kelly700729@gmail.com","03-3360367"
"npo1474","希望基金會","hope@tetragon.com.tw","02-2597-8186"
"npo0024","平安社會福利慈善事業基金會","","(02)23625282"
"npo0085","平安社會福利慈善事業基金會所屬身心障礙關懷中心","dacc.org@msa.hinet.net","07-9620336"
"npo2574","幸福福利文教基金會","lucky333@ms72.hinet.net","04-2229-6468"
"npo1913","康福護理之家","cfnursinghome@gmail.com","04-23153378"
"npo1058","廣成社會福利基金會","","(04)8337536"
"npo0396","廣春老人養護中心","","02-86715397"
"npo0178","廣達社會福利慈善事業基金會","","(04)23156099"
"npo1956","廣青文教基金會","kcf.love@msa.hinet.net","(02)25811954"
"npo0370","張宇群職能治療所","dath.octo@msa.hinet.net","03-5583413"
"npo1897","張德華紀念助學金基金會","","(02)25066666"
"npo2072","張老師基金會","1980@1980.org.tw","(02)25025858460"
"npo0669","張老師基金會台中分事務所","tccgc@cyc.tw","04-22033050"
"npo2212","張老師基金會台北分事務所","cyctpcgc@ms15.hinet.net","02-25326180161"
"npo1918","彭婉如文教基金會","pengwan@ms13.hinet.net","02-25216196"
"npo1332","彰化基督教醫院二林分院","","(04)8967755"
"npo0379","彰化基督教醫院海外醫療中心","138440@cch.org.tw","(04)72385958171"
"npo1894","彰化家庭扶助中心","","(04)7569336"
"npo1355","彰化縣和美鎮面前社區發展協會","It903134@yahoo.com.tw","04-7562842"
"npo0608","彰化縣啟智協進會","janghuapapmh@sina.com.tw","04-7760006"
"npo1337","彰化縣基督教喜樂保育院","joyce929@ms11.hinet.net","(04)8960271 136"
"npo1699","彰化縣基督教青年會","chymca@ms14.hinet.net","04-7225625"
"npo2070","彰化縣居家關懷服務協會","juhome.caring@msa.hinet.net","04-8331213"
"npo1170","彰化縣愛鄰社會福利協會","ch.ailing500@gmail.com","04-726260337"
"npo0298","彰化縣政府家庭暴力及性侵害防治中心","c650069@email.chcg.gov.tw","04-7263130"
"npo1969","彰化縣文化基金會","","(04)7250057379"
"npo1635","彰化縣正向行為支持協會","ccapbs@gmail.com","047288162"
"npo2318","彰化縣生命線協會","life1995@ms43.hinet.net","(04)7241125"
"npo1642","彰化縣秀水鄉馬興社區發展協會","pi_eva@yahoo.com.tw","04-7515225"
"npo2280","彰化縣私立真善美社會福利慈善事業基金會","tgbfoundation@seed.net.tw","(04)8795911"
"npo0158","彰化縣私立靜和家園","","04-8654406"
"npo1399","彰化縣聲暉協進會","chdeaf@yahoo.com.tw","04-7360195"
"npo1300","彰化縣肢體傷殘協進會","yen.mickey@msa.hinet.net","04-8835228"
"npo2127","彰化縣自閉症肯納家長協會","CK970824@gmail.com","04-7284865"
"npo0498","彰化縣芙蓉兩性關懷成長協會","ninini_house@yahoo.com.tw","04-8752343"
"npo1304","彰化縣視障者關懷協會","s45678104@kimo.com","04-7636738"
"npo0409","彰化縣長青社會服務協會","ch.evergreen@gmail.com","047263838"
"npo1480","彰化縣靜元家園","rennin@seed.net.tw","(04)8795911"
"npo0029","彰化縣頂新和德文教基金會","","(04)28221166"
"npo1222","彰化縣鹿港紫極殿文教基金會","","(04)27762730"
"npo1198","彰化縣鹿港鎮南勢社區發展協會","nicehone@yahoo.com.tw","(04)7716408"
"npo0918","彰化老人養護中心","cnh170@chnh.mohw.gov.tw","04-7258131170"
"npo0340","得榮社會福利基金會","glory@glory.org.tw","(02)87881930"
"npo1216","微龍教育基金會","wd2004@seed.net.tw","04-23014967"
"npo1964","德光文教基金會","0919006697@pchome.com.tw","04-2426-2311"
"npo1356","心世代心理諮商所","yiting@wellmed.com.tw","02-7743-8208"
"npo0402","心路台北萬芳發展中心","wanfang@ms2.hinet.net","(02)22396217"
"npo0628","心路社會福利基金會","affair@syinlu.org.tw","(02)25929778"
"npo1477","心路社會福利基金會-新竹分會","hsinchu@gm.syinlu.org.tw","03-5626210"
"npo0339","心路社會福利基金會北部社區就業中心","cthuang@syinlu.org.tw","02-22306503"
"npo1407","忠泰建築文化藝術基金會","jfaa@jut.com.tw","02-2567-1617"
"npo2290","忠義社會福利事業基金會","cybaby.org@msa.hinet.net","(02)29311659"
"npo0604","恩加貧困家庭協會","enjia.m1@msa.hinet.net","(02)23091388"
"npo2139","恩物社會服務推廣協會","anny@happygifts.org.tw","0223583790"
"npo1566","悠然山莊","yzrc@ms18.hinet.net","06-5954188"
"npo2585","惜福文教基金會","","(04)22253456818"
"npo2214","惠光導盲犬教育基金會","HK@guidedog.tw","02-2998-5588"
"npo1073","愚人之友社會福利慈善事業基金會","qif@mail.pch.org.tw","049-2918500"
"npo2569","愛家基金會","gloria@foft.org.tw","(02)2754319059"
"npo2007","愛家文化事業基金會","info@family.org.tw",""
"npo0009","愛心第二春文教基金會","rf.k19999@msa.hinet.net","02-2841396313"
"npo1498","愛立發展中心","aili@diyi.org.tw","02-29541149"
"npo1391","愛苗職涯動力整合協會","chuan@actionplus.com.tw","07-215-2713"
"npo1046","慈化文教基金會","","(02)26726017"
"npo1141","慈善寺文教基金會附設台中觀音線","guanying@ms16.hinet.net","04-22339971"
"npo2309","慈惠愛心基金會","","(038)226466"
"npo0543","慈林教育基金會","chilin22@ms14.hinet.net","(03)955-0515"
"npo1510","憶聲科技文教基金會","sylvia102@action.com.tw","03-4516888"
"npo0845","懷仁全人發展中心","huaijen@seed.net.tw","(02)23117155"
"npo2499","戴德森醫療財團法人嘉義基督教醫院嘉義縣居家服務中心","00659@cych.org.tw","05-2212120"
"npo0119","承恩護理之家","shns001@gmail.com","03-457051868"
"npo0510","技嘉教育基金會","lina.chou@gigabyte.com.tw","02-891248881129"
"npo1991","拓凱教育基金會","topkeycsr@topkey.com.tw","04-23591869"
"npo1862","振興復健醫學中心","ch3201@chgh.org.tw","(02)282644007342"
"npo0418","揚生慈善基金會","bookwai@ysfoundation.org.tw","(02)27525058"
"npo1200","救國團彰化市諮商輔導中心-「張老師」","cycchntc@ms14.hinet.net","(04)7231157"
"npo1384","教育部青年發展署 國際及體驗學習組","weiyun@yda.gov.tw","02-23566122"
"npo0514","敬典文教基金會","emmac@hoss.org.tw","07-3100998103"
"npo2405","新光人壽慈善基金會","sklf@skl.com.tw","02-238958583796"
"npo0404","新北市久大庇護工場","roy@f-ge.com.tw","02-22115477"
"npo2394","新北市保母協會","tka.tka1896@msa.hinet.net","02-8951-782918"
"npo1312","新北市原住民婦女服務協會","ntciwa@yahoo.com.tw","02-22046695"
"npo1269","新北市吉翔庇護工場","gshine.julie@gmail.com","02-2296-1991"
"npo1984","新北市國際生命線協會","tplla1995@gmail.com","02-89675599"
"npo1539","新北市大安庇護農場","daan.farm@msa.hinet.net","0226852017"
"npo1194","新北市家庭照顧者關懷協會","takecare880@gmail.com","29212889881"
"npo2454","新北市家扶中心","tpc@ccf.org","02-29592085"
"npo1653","新北市幼兒托育職業工會","Tcc22082667@gmail.com","22082667"
"npo0994","新北市康復之友協會","tcamiceo@gmail.com","02-2255-1480"
"npo2314","新北市志願服務推廣中心","vtc@vtc.org.tw","2981-9090"
"npo0963","新北市愛家發展中心","aijia.center@msa.hinet.net","02-29003553"
"npo0641","新北市愛明發展中心","eden40204020@gmail.com","02-29636866"
"npo1986","新北市慈芳關懷中心","cih.fang@msa.hinet.net","02-82621305"
"npo1662","新北市懷恩印刷設計庇護工場","wshst@hotmail.com","02-29985139"
"npo2169","新北市政府家庭教育中心","ntpc.family@gmail.com","22724881203"
"npo0859","新北市政府家庭暴力暨性侵害防治中心","tpc598@ms.ntpc.gov.tw","02-896533592406"
"npo1567","新北市政府少年輔導委員會","tcp2868@ntpd.gov.tw","2266575032-36"
"npo2295","新北市政府長期照顧管理中心","ac7638@ms.tpc.gov.tw","(02)225771551081"
"npo0034","新北市新莊區牡丹心社區發展協會","mds.tobe@gmail.com","(02)29068586"
"npo0333","新北市智障者家長協會","mental200388@yahoo.com.tw","02-22553771"
"npo2540","新北市樂扶庇護工場","tploveorg@gmail.com","0229722000103"
"npo0940","新北市知識重建促進會(永和社區大學)","communit@ms32.hinet.net","02-29236464"
"npo1013","新北市私立全人兒童發展中心/吳端文感覺統合中心","twwpcd@gmail.com","02-22312687"
"npo0614","新北市私立安濟老人養護中心","chichang08120@gmail.com","02-26951800"
"npo0099","新北市私立捷安護理之家","lyog.tevj@msa.hinet.net","02-22829859"
"npo2228","新北市私立雙連安養中心","sleh@ms35.hinet.net","02-263659991117"
"npo1262","新北市私立領袖天下老人養護中心","kim200075@yahoo.com.tw","89668656"
"npo1935","新北市私立馨安老人長期照顧中心(養護型)","az.grace@msa.hinet.net","02-29920766"
"npo2008","新北市維凱創意印刷庇護工場","ken@gmpda.com","02-82266239"
"npo2363","新北市自閉症服務協進會","autism24151@seed.net.tw","(02)89857688"
"npo2125","新北市蘆洲區愛兒身心障礙協會","love215316@yahoo.com.tw","02-22811742"
"npo1007","新北市視障協會","eyeswr@gmail.com","02-26852755"
"npo2614","新古典表演藝術基金會","neo@www.neo.org.tw","(02)23699079"
"npo0848","新台灣研究文教基金會","taiwan2468@gmail.com","02-23576970"
"npo1511","新境界文教基金會","frontier@dpp.org.tw","(02)23932252"
"npo1272","新故鄉文教基金會","land0921@ms41.hinet.net","(049)2422003"
"npo1327","新新生活文教基金會","","(04)23231387"
"npo1651","新港扶緣殘障聯誼會","fu.yuan@msa.hinet.net","(05)3747552"
"npo0307","新港文教基金會","hkfce.hk@msa.hinet.net","(05)3745074"
"npo2188","新立護理之家","sinli.home@msa.hinet.net","07-3301000"
"npo0198","新竹仁愛兒童之家","kind.child@msa.hinet.net","03-5221574"
"npo0811","新竹市基督教懷之青少年關懷協會","htca.htca@msa.hinet.net","(03)5239347"
"npo1988","新竹市天主教仁愛社會福利基金會","tsanyu@charity.org.tw","(03)57846336311"
"npo2156","新竹市康復之友協會","lynn03@kimo.com","(03)5213366"
"npo2635","新竹市殘障運動發展協會","lin.ab@msa.hinet.net","03-5613382"
"npo2213","新竹市生命線協會","life.line@msa.hinet.net","(03)5249596"
"npo0444","新竹市私立天主教仁愛啟智中心","tsanyu@charity.org.tw","(03)57846336311"
"npo2425","新竹市私立愛恆啟能中心","dai@aiheng.org.tw","(03)5366555"
"npo0295","新竹市聾啞福利協進會","special.team@msa.hinet.net","03-5356896"
"npo2305","新竹市脊髓損傷者協會","hcsci.hcsci@msa.hinet.net","03-5260112"
"npo0271","新竹市褓姆業職業工會","hand.art@msa.hinet.net","03-5304667"
"npo1177","新竹市長期照護管理示範中心","hltc@tpts6.seed.net.tw","(03)5331566"
"npo1313","新竹常青啟智文教基金會(智能不足者日間托育中心)","evg.found@msa.hinet.net","(03)5312890"
"npo2143","新竹縣公益慈善會","ccc@worldpeace.org.tw","03-6568932"
"npo0411","新竹縣天主教世光教養院","mundi@seed.net.tw","03-5962342"
"npo1366","新竹縣康復之友協會","mind.hsinchu@msa.hinet.net","03-5111041"
"npo0450","新竹縣生命線協會","mail.life@msa.hinet.net","035-969595"
"npo2075","新竹縣盲人福利協進會","lucky790825@gmail.com","03-6587002"
"npo0072","新竹縣築心生命教育關懷協會","chuhsin.family@gmail.com","03-5835580"
"npo0147","新興國民小學文教基金會","","(03)3602448"
"npo1022","新芽社會福利產業促進發展協會","new.liveing@msa.hinet.net","03-8513660"
"npo2121","旅行與閱讀基金會","v1492@v1492.org","2396-9092"
"npo1056","日日春關懷互助協會","coswas@mail2000.com.tw","02-25531883"
"npo2298","旺旺文教基金會","ming-yen_huang@wantwant.com.tw","(02)25545399"
"npo1870","明基友達文教基金會","jenniferchen@BenQ.com","(03)359-88003233"
"npo1167","是鹽是光音樂事工樂團","info@itsitl.org","033762011"
"npo0857","昱仁社會福利慈善事業基金會","","(03)9565122"
"npo0784","時代基金會","wendy@epoch.org.tw","(02)2545352512"
"npo1039","時報文教基金會","aegean2@yahoo.com","(02)23065297"
"npo1469","晨星劇團","info@msdrama.org","02-259907705"
"npo1420","普仁青年關懷基金會","care.care@msa.hinet.net","2657-8250"
"npo0217","智邦文教基金會","service@mail.e-charity.com.tw","03-57702701587"
"npo1937","月娥社區復健中心","wolf513.wing@msa.hinet.net","076622181"
"npo0345","有限責任台中市居家照顧服務勞動合作社","gfcare@gfcare.org","04-22354840"
"npo0197","有限責任台北市綠活互助家庭社區服務勞動合作社","cofamilycoa1@gmail.com","0931090229"
"npo0637","有限責任台灣主婦聯盟生活消費合作社","isa.chuang@hucc-coop.tw","02-2999-6122353"
"npo0745","有限責任台灣區居家服務勞動合作社","home.org.tw@gmail.com","02-2258888916"
"npo2452","有限責任屏東縣幸福原住民照顧服務勞動合作社","cass.vuvu@msa.hinet.net","(08)877141416"
"npo1773","有限責任高雄市安祥照顧服務勞動合作社","caregiv.living@gmail.com","07-7902897"
"npo0458","有限責任高雄市育成照顧服務勞動合作社","yu.cheng01@msa.hinet.net","07-3431115"
"npo0562","有限責任高雄縣日新照顧服務勞動合作社","minifang6536@yahoo.com.tw","07-6811377"
"npo0853","李春金關懷基金會","","(02)27521219820"
"npo1505","東元科技文教基金會","foundation@teco.com.tw","(02)2542233815/16"
"npo2287","東森社會福利慈善基金會","","(02)231180007296"
"npo1119","松柏文教基金會","","(02)272220026614"
"npo1481","松陽社會福利事業基金會","syswf1121@gmail.com","02-23317635"
"npo0284","林迺翁文教基金會附設私立順益台灣原住民博物館","clalexliu@yahoo.com.tw","02-28412611"
"npo0525","柏林基金會","","(02)87926537"
"npo2464","桃園家庭扶助中心","ccf59@ms22.hinet.net","(03)4562195"
"npo1010","桃園市宣愛社區關懷協會","4616201@gmail.com","0936182066"
"npo0199","桃園市私立仁友愛心家園","r307.y2035@msa.hinet.net","(03)3072035"
"npo1126","桃園市私立安康啟智教養院","h47f01.hfs@msa.hinet.net","03-4945488"
"npo2117","桃園縣南區早期療育社區資源中心","cycuspearly@gmail.com","03-2656753"
"npo0343","桃園縣台灣基督長老教會迦南教會","centre.kng@msa.hinet.net","03-3339062"
"npo2273","桃園縣單親家庭服務中心","heaven@twdc.org.tw","03-3636591"
"npo0420","桃園縣基督教聖經教會","socialwork254@gmail.com","03-4532632"
"npo0377","桃園縣少年輔導委員會","sw3472007@yahoo.com.tw","03-3472009"
"npo2332","桃園縣康復之友協會","ca19@ms34.hinet.net","(03)3701460"
"npo0389","桃園縣心理健康促進協會","psy.year93@msa.hinet.net","03-4629432"
"npo0568","桃園縣志願服務協會","tva_mail@yahoo.com.tw","03-220621203-22"
"npo2084","桃園縣愛與祥和公益聯盟總會","2625885@gmail.com","03-3365885"
"npo1604","桃園縣文化基金會","culture@mail.tycg.gov.tw","03-33221017487"
"npo0428","桃園縣桃花源青年領袖協會","taoyuan.ysla@gmail.com","034020585"
"npo0078","桃園縣楊梅鎮愛心慈善協會","Fa2789@yahoo.com.tw","03-4788345"
"npo1793","桃園縣瑞園啟智教養院","aa0920@hotmail.com.tw","(03)4279668"
"npo2165","桃園縣生命線協會","ta1006@seed.net.tw","(03)301-1021"
"npo2022","桃園縣社區暨志願服務聯合推廣中心","vspct_ycg@yahoo.com.tw","03397885"
"npo0115","桃園縣私立嘉惠啟智教養院","chiah.wei@msa.hinet.net","03-3891874"
"npo1619","桃園縣私立國宏老人養護中心","go.ho@msa.hinet.net","03-4582977"
"npo2589","桃園縣私立平鎮教養院","4503458@pchome.com.tw","03-4503458"
"npo1253","桃園縣私立庭芳啟智教養院","tinfun88@ms61.hinet.net","03-3072172"
"npo1815","桃園縣私立慈園長期照顧中心","ks190558@yahoo.com.tw","(03)4700-766"
"npo2449","桃園縣私立樂活育幼院","lohas10098@hotmail.com","03-4398931"
"npo0882","桃園縣私立育德兒童之家","onlylovebaby520@yahoo.com.tw","03-2888975"
"npo0126","桃園縣私立長長教養院","cior.com@msa.hinet.net","03-3878801"
"npo2604","桃園縣私立龍祥精神護理之家","ls97_1@yahoo.com.tw","03-4719302"
"npo1293","桃園縣腦性麻痺協會","cp.ty3025507@gmail.com","(03)3025507"
"npo1636","桃園縣觀音愛心家園","kind.garden@msa.hinet.net","03-4838118"
"npo1559","梧桐環境整合基金會","wutong@banmu.com","03-681100"
"npo0964","楊英風藝術教育基金會","yuyu.art@msa.hinet.net","02-23961966"
"npo1282","極光打擊樂團","polarlight1001@yahoo.com.tw","02-2368-1256"
"npo0783","樹河社會福利基金會","yzrc@ms18.hinet.net","06-5954188890"
"npo0021","歐巴尼紀念基金會","urbani@urbani.org.tw","02-23568251"
"npo1303","歐洲聯盟研究協會","ake@eusa-taiwan.org","(02)27040860"
"npo1454","毛毛蟲兒童哲學基金會","picture.writer@msa.hinet.net","02-2357-993616"
"npo0481","民眾服務社會福利慈善事業基金會","","(05)5322214"
"npo2513","民間司法改革基金會","contact@jrf.org.tw","(02)25231178"
